    0.16487E-05    0.11460E+02
    0.16504E-05    0.11471E+02
    0.16520E-05    0.11482E+02
    0.16537E-05    0.11493E+02
    0.16553E-05    0.11504E+02
    0.16570E-05    0.11515E+02
    0.16586E-05    0.11526E+02
    0.16603E-05    0.11537E+02
    0.16620E-05    0.11548E+02
    0.16636E-05    0.11559E+02
    0.16653E-05    0.11570E+02
    0.16670E-05    0.11582E+02
    0.16686E-05    0.11593E+02
    0.16703E-05    0.11604E+02
    0.16720E-05    0.11615E+02
    0.16736E-05    0.11626E+02
    0.16753E-05    0.11637E+02
    0.16770E-05    0.11649E+02
    0.16787E-05    0.11660E+02
    0.16803E-05    0.11671E+02
    0.16820E-05    0.11682E+02
    0.16837E-05    0.11694E+02
    0.16854E-05    0.11705E+02
    0.16871E-05    0.11716E+02
    0.16888E-05    0.11727E+02
    0.16905E-05    0.11739E+02
    0.16922E-05    0.11750E+02
    0.16938E-05    0.11761E+02
    0.16955E-05    0.11773E+02
    0.16972E-05    0.11784E+02
    0.16989E-05    0.11795E+02
    0.17006E-05    0.11807E+02
    0.17023E-05    0.11818E+02
    0.17040E-05    0.11830E+02
    0.17057E-05    0.11841E+02
    0.17074E-05    0.11852E+02
    0.17092E-05    0.11864E+02
    0.17109E-05    0.11875E+02
    0.17126E-05    0.11887E+02
    0.17143E-05    0.11898E+02
    0.17160E-05    0.11910E+02
    0.17177E-05    0.11921E+02
    0.17194E-05    0.11933E+02
    0.17212E-05    0.11944E+02
    0.17229E-05    0.11956E+02
    0.17246E-05    0.11967E+02
    0.17263E-05    0.11979E+02
    0.17281E-05    0.11990E+02
    0.17298E-05    0.12002E+02
    0.17315E-05    0.12013E+02
    0.17333E-05    0.12025E+02
    0.17350E-05    0.12036E+02
    0.17367E-05    0.12048E+02
    0.17385E-05    0.12060E+02
    0.17402E-05    0.12071E+02
    0.17419E-05    0.12083E+02
    0.17437E-05    0.12094E+02
    0.17454E-05    0.12106E+02
    0.17472E-05    0.12118E+02
    0.17489E-05    0.12129E+02
    0.17507E-05    0.12141E+02
    0.17524E-05    0.12153E+02
    0.17542E-05    0.12165E+02
    0.17559E-05    0.12176E+02
    0.17577E-05    0.12188E+02
    0.17594E-05    0.12200E+02
    0.17612E-05    0.12212E+02
    0.17630E-05    0.12223E+02
    0.17647E-05    0.12235E+02
    0.17665E-05    0.12247E+02
    0.17683E-05    0.12259E+02
    0.17700E-05    0.12270E+02
    0.17718E-05    0.12282E+02
    0.17736E-05    0.12294E+02
    0.17754E-05    0.12306E+02
    0.17771E-05    0.12318E+02
    0.17789E-05    0.12330E+02
    0.17807E-05    0.12342E+02
    0.17825E-05    0.12353E+02
    0.17843E-05    0.12365E+02
    0.17860E-05    0.12377E+02
    0.17878E-05    0.12389E+02
    0.17896E-05    0.12401E+02
    0.17914E-05    0.12413E+02
    0.17932E-05    0.12425E+02
    0.17950E-05    0.12437E+02
    0.17968E-05    0.12449E+02
    0.17986E-05    0.12461E+02
    0.18004E-05    0.12473E+02
    0.18022E-05    0.12485E+02
    0.18040E-05    0.12497E+02
    0.18058E-05    0.12509E+02
    0.18076E-05    0.12521E+02
    0.18094E-05    0.12533E+02
    0.18112E-05    0.12545E+02
    0.18130E-05    0.12557E+02
    0.18148E-05    0.12569E+02
    0.18167E-05    0.12582E+02
    0.18185E-05    0.12594E+02
    0.18203E-05    0.12606E+02
    0.18221E-05    0.12618E+02
    0.18239E-05    0.12630E+02
    0.18258E-05    0.12642E+02
    0.18276E-05    0.12654E+02
    0.18294E-05    0.12667E+02
    0.18313E-05    0.12679E+02
    0.18331E-05    0.12691E+02
    0.18349E-05    0.12703E+02
    0.18368E-05    0.12716E+02
    0.18386E-05    0.12728E+02
    0.18404E-05    0.12740E+02
    0.18423E-05    0.12752E+02
    0.18441E-05    0.12765E+02
    0.18460E-05    0.12777E+02
    0.18478E-05    0.12789E+02
    0.18497E-05    0.12802E+02
    0.18515E-05    0.12814E+02
    0.18534E-05    0.12826E+02
    0.18552E-05    0.12839E+02
    0.18571E-05    0.12851E+02
